model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,target_nm,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00157,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2653.tif,20.0,0.148,0.0,0.0,nan,0.0,0.0,0.997089,1.0,0,0,48842,16728374,48842,0,708253,0.068961,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00158,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2687.tif,20.0,0.138,0.0,0.0,nan,0.0,0.0,0.998885,1.0,0,0,18706,16758510,18706,0,25134,0.744251,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00159,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_2687.tif,20.0,0.138,0.0,0.0,nan,0.0,0.0,0.998125,1.0,0,0,31457,16745759,31457,0,200200,0.157128,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00164,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0069.tif,20.0,0.188,0.0,0.0,nan,0.0,0.0,0.999747,1.0,0,0,4240,16772976,4240,0,575439,0.007368,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00165,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0069.tif,20.0,0.174,0.0,0.0,nan,0.0,0.0,0.999747,1.0,0,0,4240,16772976,4240,0,544563,0.007786,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00166,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0103.tif,20.0,0.213,0.0,0.0,nan,0.0,0.0,0.999416,1.0,0,0,9793,16767423,9793,0,651750,0.015026,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00167,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0103.tif,20.0,0.191,0.0,0.0,nan,0.0,0.0,0.999416,1.0,0,0,9793,16767423,9793,0,606100,0.016157,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00168,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0137.tif,20.0,0.151,0.0,0.0,nan,0.0,0.0,0.999465,1.0,0,0,8973,16768243,8973,0,740715,0.012114,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00169,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0137.tif,20.0,0.162,0.0,0.0,nan,0.0,0.0,0.999465,1.0,0,0,8973,16768243,8973,0,647805,0.013851,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00170,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0171.tif,20.0,0.162,0.0,0.0,nan,0.0,0.0,0.999585,1.0,0,0,6956,16770260,6956,0,883272,0.007875,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00171,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0171.tif,20.0,0.199,0.0,0.0,nan,0.0,0.0,0.999585,1.0,0,0,6956,16770260,6956,0,713232,0.009753,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00172,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0205.tif,20.0,0.156,0.0,0.0,nan,0.0,0.0,0.999444,1.0,0,0,9327,16767889,9327,0,1023050,0.009117,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00173,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0205.tif,20.0,0.18,0.0,0.0,nan,0.0,0.0,0.999444,1.0,0,0,9327,16767889,9327,0,862840,0.01081,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00174,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0239.tif,20.0,0.145,0.0,0.0,nan,0.0,0.0,0.998806,1.0,0,0,20033,16757183,20033,0,1137776,0.017607,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00175,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0239.tif,20.0,0.166,0.0,0.0,nan,0.0,0.0,0.998806,1.0,0,0,20033,16757183,20033,0,908792,0.022044,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00176,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0273.tif,20.0,0.285,0.0,0.0,nan,0.0,0.0,0.998444,1.0,0,0,26102,16751114,26102,0,1216116,0.021463,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00177,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0273.tif,20.0,0.605,0.0,0.0,nan,0.0,0.0,0.998444,1.0,0,0,26102,16751114,26102,0,990231,0.02636,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00178,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0307.tif,20.0,0.239,0.0,0.0,nan,0.0,0.0,0.998996,1.0,0,0,16836,16760380,16836,0,1278000,0.013174,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00179,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0307.tif,20.0,0.214,0.0,0.0,nan,0.0,0.0,0.998996,1.0,0,0,16836,16760380,16836,0,1037736,0.016224,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00180,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0341.tif,20.0,0.553,0.0,0.0,nan,0.0,0.0,0.998112,1.0,0,0,31668,16745548,31668,0,1494716,0.021187,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00181,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0341.tif,20.0,0.185,0.0,0.0,nan,0.0,0.0,0.998112,1.0,0,0,31668,16745548,31668,0,1248772,0.025359,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00182,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0375.tif,20.0,0.175,0.0,0.0,nan,0.0,0.0,0.998703,1.0,0,0,21762,16755454,21762,0,1700842,0.012795,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00183,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0375.tif,20.0,0.164,0.0,0.0,nan,0.0,0.0,0.998759,1.0,0,0,20828,16756388,20828,0,1427660,0.014589,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00184,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0409.tif,20.0,0.279,0.0,0.0,nan,0.0,0.0,0.999037,1.0,0,0,16162,16761054,16162,0,1752699,0.009221,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00185,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0409.tif,20.0,0.333,0.0,0.0,nan,0.0,0.0,0.999225,1.0,0,0,12996,16764220,12996,0,1460160,0.0089,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00186,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0443.tif,20.0,0.155,0.0,0.0,nan,0.0,0.0,0.997138,1.0,0,0,48023,16729193,48023,0,1756050,0.027347,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00187,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0443.tif,20.0,0.126,0.0,0.0,nan,0.0,0.0,0.997569,1.0,0,0,40788,16736428,40788,0,1467956,0.027786,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00188,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0477.tif,20.0,0.118,0.0,0.0,nan,0.0,0.0,0.998106,1.0,0,0,31772,16745444,31772,0,1745920,0.018198,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00189,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0477.tif,20.0,0.165,0.0,0.0,nan,0.0,0.0,0.998332,1.0,0,0,27988,16749228,27988,0,1478656,0.018928,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00190,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0511.tif,20.0,0.219,0.0,0.0,0.0,0.0,0.0,0.998303,0.999906,0,1573,26901,16748742,26901,1573,2242640,0.011995,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00191,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0511.tif,20.0,0.18,0.0,0.0,0.0,0.0,0.0,0.998923,0.999993,0,125,17941,16759150,17941,125,1664640,0.010778,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00192,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0545.tif,20.0,0.208,0.0,0.0,0.0,0.0,0.0,0.9976,0.999782,0,3651,36611,16736954,36611,3651,2207238,0.016587,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00193,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0545.tif,20.0,0.179,0.0,0.0,0.0,0.0,0.0,0.998085,0.999948,0,865,31262,16745089,31262,865,1684870,0.018555,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00194,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0579.tif,20.0,0.212,0.0,0.0,0.0,0.0,0.0,0.996862,0.999666,0,5584,47065,16724567,47065,5584,2585184,0.018206,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00195,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0579.tif,20.0,0.146,0.0,0.0,0.0,0.0,0.0,0.997388,0.999946,0,902,42919,16733395,42919,902,1938048,0.022145,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00196,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0613.tif,20.0,0.279,0.077595,0.040363,0.365014,0.043412,0.077595,0.997475,0.999815,1782,3100,39267,16733067,41049,4882,2465120,0.016652,0.038685,0.009274,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00197,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0613.tif,20.0,0.257,0.006172,0.003095,0.177489,0.00314,0.006172,0.997639,0.999966,123,570,39043,16737480,39166,693,1791800,0.021858,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00198,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0647.tif,20.0,0.306,0.0,0.0,0.0,0.0,0.0,0.996559,0.99997,0,507,57218,16719491,57218,507,2485158,0.023024,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00199,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0647.tif,20.0,0.429,0.0,0.0,nan,0.0,0.0,0.99659,1.0,0,0,57218,16719998,57218,0,1814811,0.031528,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00200,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0681.tif,20.0,0.281,0.051725,0.026549,0.806418,0.026719,0.051725,0.998298,0.999989,779,187,28376,16747874,29155,966,2480478,0.011754,0.0,0.032483,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00201,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0681.tif,20.0,0.275,0.003763,0.001885,1.0,0.001885,0.003763,0.998327,1.0,53,0,28060,16749103,28113,53,2176512,0.012917,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00202,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0715.tif,20.0,0.322,0.0,0.0,0.0,0.0,0.0,0.999346,0.999998,0,33,10938,16766245,10938,33,2448368,0.004467,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00203,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0715.tif,20.0,0.226,0.0,0.0,nan,0.0,0.0,0.999505,1.0,0,0,8301,16768915,8301,0,2220489,0.003738,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00204,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_0749.tif,20.0,0.268,0.0,0.0,0.0,0.0,0.0,0.998456,0.999998,0,41,25863,16751312,25863,41,2626840,0.009846,0.0,0.0,ok
